Date,HAG_Price,Mở,Cao,Thấp,KL,% Thay đổi,SP500_Price,VNINDEX_Price,Agriculture_Industry_Index
2022-06-22,8000.0,"8,190.0","8,190.0","7,910.0",11.79M,3.90%,3759.89,1169.27,17281.133612311016
2022-06-21,7700.0,"7,450.0","7,700.0","7,400.0",9.61M,6.94%,3764.79,1172.47,17166.366468682507
2022-06-20,7200.0,"7,020.0","7,430.0","6,700.0",14.64M,3.15%,3674.84,1180.4,17601.235232181425
2022-06-17,6980.0,"7,100.0","7,300.0","6,980.0",13.11M,-6.93%,3674.84,1217.3,18289.296409287257
2022-06-16,7500.0,"7,800.0","7,800.0","7,500.0",6.90M,-0.66%,3666.77,1236.63,18902.66611771058
2022-06-15,7550.0,"7,870.0","7,900.0","7,300.0",8.47M,-3.58%,3789.99,1213.93,18900.62481101512
2022-06-14,7830.0,"7,550.0","8,100.0","7,550.0",9.48M,2.76%,3735.48,1230.31,18998.31544276458
2022-06-13,7620.0,"7,700.0","7,880.0","7,620.0",17.58M,-6.96%,3749.63,1227.04,19065.95153887689
2022-06-10,8190.0,"8,460.0","8,500.0","8,180.0",10.92M,-4.32%,3900.86,1284.08,20431.644870410368
2022-06-09,8560.0,"8,800.0","8,800.0","8,550.0",5.31M,-2.17%,4017.82,1307.8,20899.387553995683
2022-06-08,8750.0,"8,500.0","8,870.0","8,500.0",7.40M,3.55%,4115.77,1307.91,21217.061339092877
2022-06-07,8450.0,"8,480.0","8,500.0","8,000.0",11.62M,-0.59%,4160.68,1291.35,20680.324865010803
2022-06-06,8500.0,"8,680.0","8,860.0","8,500.0",8.74M,-2.52%,4121.43,1290.01,20217.39414146868
2022-06-03,8720.0,"8,900.0","8,970.0","8,560.0",11.27M,-2.02%,4108.54,1287.98,20583.147192224624
2022-06-02,8900.0,"9,280.0","9,310.0","8,900.0",11.65M,-3.78%,4176.82,1288.62,21067.335232181424
2022-06-01,9250.0,"9,220.0","9,320.0","9,070.0",6.87M,0.33%,4101.23,1299.52,21184.794735421165
2022-05-31,9220.0,"9,340.0","9,540.0","9,160.0",9.36M,-1.50%,4132.15,1292.68,21166.065874730022
2022-05-30,9360.0,"9,500.0","9,500.0","9,310.0",6.73M,-0.53%,4158.24,1293.92,21812.094087473004
2022-05-27,9410.0,"9,280.0","9,570.0","9,160.0",13.70M,3.63%,4158.24,1285.45,21837.135178185745
2022-05-26,9080.0,"9,260.0","9,450.0","9,050.0",9.82M,-2.37%,4057.84,1268.57,21322.0651187905
2022-05-25,9300.0,"8,750.0","9,300.0","8,750.0",12.36M,6.65%,3978.73,1268.43,20967.14284557236
2022-05-24,8720.0,"8,840.0","8,840.0","8,300.0",10.73M,-1.02%,3941.48,1233.38,20297.16557775378
2022-05-23,8810.0,"9,150.0","9,350.0","8,600.0",14.92M,-2.00%,3973.75,1218.81,19772.886258099352
2022-05-20,8990.0,"8,640.0","9,110.0","8,600.0",20.47M,-0.44%,3901.36,1240.71,20054.51260799136
2022-05-19,9030.0,"8,740.0","9,190.0","8,730.0",9.47M,0.33%,3900.79,1241.64,19769.033828293737
2022-05-18,9000.0,"9,000.0","9,200.0","8,900.0",13.18M,4.53%,3923.68,1240.76,19763.68361231102
2022-05-17,8610.0,"8,050.0","8,610.0","7,970.0",10.50M,6.96%,4088.85,1228.37,19726.737607991363
2022-05-16,8050.0,"8,200.0","8,290.0","7,950.0",10.65M,3.74%,4008.01,1171.95,18534.48949784017
2022-05-13,7760.0,"8,310.0","8,500.0","7,760.0",21.90M,-6.95%,4023.89,1182.77,18489.56582073434
2022-05-12,8340.0,"8,800.0","8,900.0","8,340.0",10.90M,-6.92%,3930.08,1238.84,19472.88274838013
2022-05-11,8960.0,"9,100.0","9,140.0","8,780.0",8.52M,-1.10%,3935.18,1301.53,20526.755210583156
2022-05-10,9060.0,"8,250.0","9,190.0","8,250.0",12.09M,3.54%,4001.05,1293.56,20238.583153347736
2022-05-09,8750.0,"9,300.0","9,390.0","8,750.0",16.58M,-6.91%,3991.24,1269.62,19800.29041576674
2022-05-06,9400.0,"9,600.0","9,800.0","9,400.0",10.00M,-5.91%,4123.34,1329.26,20395.199352051837
2022-05-05,9990.0,"10,050.0","10,100.0","9,530.0",11.01M,0.71%,4146.87,1360.68,21131.51754859611
2022-05-04,9920.0,"10,300.0","10,300.0","9,900.0",10.51M,-2.75%,4300.17,1348.68,21364.863984881213
2022-04-29,10200.0,"10,000.0","10,300.0","9,900.0",13.83M,1.49%,4131.93,1366.8,21824.20855831533
2022-04-28,10050.0,"10,200.0","10,450.0","10,000.0",8.72M,-1.47%,4287.5,1350.99,21654.564929805616
2022-04-27,10200.0,"9,800.0","10,200.0","9,500.0",14.34M,4.72%,4183.96,1353.77,21494.034179265655
2022-04-26,9740.0,"8,900.0","9,740.0","8,600.0",16.60M,6.80%,4175.2,1341.34,20491.07664686825
2022-04-25,9120.0,"9,900.0","10,150.0","9,120.0",18.29M,-6.94%,4296.12,1310.92,20043.61768358531
2022-04-22,9800.0,"10,150.0","10,450.0","9,630.0",13.75M,-2.97%,4271.78,1379.23,21522.84330453564
2022-04-21,10100.0,"9,550.0","10,500.0","9,400.0",23.91M,0.00%,4393.66,1370.21,21512.466576673865
2022-04-20,10100.0,"10,650.0","10,950.0","10,100.0",22.46M,-6.91%,4459.45,1384.72,23871.103671706267
2022-04-19,10850.0,"11,500.0","11,800.0","10,850.0",15.61M,-6.47%,4462.21,1406.45,25197.044816414684
2022-04-18,11600.0,"12,000.0","12,150.0","11,350.0",14.37M,-3.73%,4391.69,1432.6,26079.47327213823
2022-04-15,12050.0,"11,600.0","12,050.0","11,550.0",25.17M,6.64%,4392.59,1458.56,26848.595842332616
2022-04-14,11300.0,"12,150.0","12,150.0","11,300.0",21.22M,-7.00%,4392.59,1472.12,26806.653077753777
2022-04-13,12150.0,"11,550.0","12,150.0","11,100.0",16.04M,5.19%,4446.59,1477.2,27186.22975161987
2022-04-12,11550.0,"12,500.0","12,650.0","11,550.0",23.10M,-6.85%,4397.45,1455.25,26518.424676025923
2022-04-08,12400.0,"13,350.0","13,450.0","12,400.0",41.77M,-6.77%,4488.28,1482.0,27124.10583153348
2022-04-07,13300.0,"13,300.0","13,450.0","13,100.0",11.94M,0.38%,4500.21,1502.35,28030.169816414687
2022-04-06,13250.0,"13,100.0","13,550.0","13,050.0",15.54M,0.38%,4481.15,1522.9,28493.569654427643
2022-04-05,13200.0,"13,350.0","13,450.0","13,100.0",10.26M,-1.12%,4525.12,1520.03,28796.717332613396
2022-04-04,13350.0,"13,400.0","13,650.0","13,200.0",12.86M,1.52%,4582.64,1524.7,28444.855021598272
2022-04-01,13150.0,"12,900.0","13,300.0","12,750.0",19.11M,0.38%,4545.86,1516.44,28347.56425485961
2022-03-31,13100.0,"13,850.0","13,850.0","13,100.0",21.00M,-4.03%,4530.41,1492.15,28259.60691144709
2022-03-30,13650.0,"13,200.0","14,150.0","13,200.0",36.49M,1.87%,4602.45,1490.51,28206.21517278618
2022-03-29,13400.0,"13,300.0","13,500.0","13,000.0",15.91M,0.75%,4631.6,1497.76,28639.54400647948
2022-03-28,13300.0,"12,800.0","13,500.0","12,300.0",41.27M,1.14%,4575.52,1483.18,28409.04346652269
2022-03-25,13150.0,"13,300.0","13,600.0","13,100.0",22.59M,-1.50%,4543.06,1498.5,28589.073974082075
2022-03-24,13350.0,"13,000.0","13,800.0","13,000.0",26.82M,1.52%,4520.16,1498.26,28575.76862850972
2022-03-23,13150.0,"13,450.0","13,500.0","13,050.0",20.58M,0.00%,4456.24,1502.34,28325.972462203023
2022-03-22,13150.0,"12,300.0","13,150.0","12,150.0",45.15M,6.91%,4511.61,1503.78,27975.112041036715
2022-03-21,12300.0,"12,300.0","12,450.0","12,050.0",23.11M,2.93%,4461.18,1494.95,27616.09233261339
2022-03-18,11950.0,"12,150.0","12,400.0","11,900.0",11.24M,-1.24%,4463.12,1469.1,27656.1406587473
2022-03-17,12100.0,"11,500.0","12,300.0","11,450.0",27.22M,5.22%,4411.67,1461.34,27810.170626349893
2022-03-16,11500.0,"11,800.0","12,000.0","11,500.0",20.76M,-2.13%,4357.86,1459.33,27409.99379049676
2022-03-15,11750.0,"11,750.0","12,050.0","11,550.0",14.96M,0.43%,4262.45,1452.74,27586.0467062635
2022-03-14,11700.0,"12,100.0","12,500.0","11,700.0",20.62M,-5.65%,4173.11,1446.25,27506.590982721384
2022-03-11,12400.0,"12,150.0","12,750.0","12,100.0",28.39M,2.06%,4204.31,1466.54,27640.329373650107
2022-03-10,12150.0,"12,150.0","12,450.0","11,950.0",18.38M,1.67%,4259.52,1479.08,27326.545626349893
2022-03-09,11950.0,"11,750.0","12,250.0","11,000.0",33.98M,2.14%,4277.88,1473.74,27286.919276457887
2022-03-08,11700.0,"12,300.0","12,500.0","11,700.0",21.82M,-6.40%,4170.7,1473.71,27439.45599352052
2022-03-07,12500.0,"12,100.0","12,650.0","11,800.0",21.11M,5.04%,4201.09,1499.05,28717.016738660903
2022-03-04,11900.0,"11,000.0","11,900.0","11,000.0",35.34M,6.73%,4328.87,1505.33,28236.076673866093
2022-03-03,11150.0,"11,350.0","11,500.0","11,000.0",15.82M,-0.89%,4363.49,1505.0,28079.30831533477
2022-03-02,11250.0,"11,700.0","11,700.0","11,200.0",23.85M,2.74%,4386.54,1485.52,27034.782937365013
2022-03-01,10950.0,"10,300.0","10,950.0","10,250.0",16.66M,6.83%,4306.26,1498.78,27073.670896328294
2022-02-28,10250.0,"10,500.0","10,700.0","10,150.0",17.11M,0.49%,4373.94,1490.13,26804.298056155505
2022-02-25,10200.0,"10,550.0","10,750.0","10,100.0",21.35M,-2.86%,4384.65,1498.89,26874.198434125272
2022-02-24,10500.0,"11,150.0","11,250.0","10,500.0",37.19M,-6.67%,4288.7,1494.85,26376.537796976245
2022-02-23,11250.0,"11,500.0","11,800.0","11,200.0",11.98M,-2.17%,4225.5,1512.3,26992.869330453563
2022-02-22,11500.0,"11,000.0","11,700.0","11,000.0",16.87M,1.77%,4304.76,1503.47,26894.63120950324
2022-02-21,11300.0,"11,000.0","11,400.0","10,850.0",12.21M,2.73%,4348.87,1510.84,26866.82991360691
2022-02-18,11000.0,"10,800.0","11,700.0","10,800.0",17.31M,-1.35%,4348.87,1504.84,26791.53995680345
2022-02-17,11150.0,"11,050.0","11,300.0","10,650.0",13.44M,0.45%,4380.26,1507.99,26888.642548596115
2022-02-16,11100.0,"11,900.0","12,000.0","11,050.0",14.09M,-4.72%,4475.01,1492.1,26671.74298056156
2022-02-15,11650.0,"10,750.0","12,300.0","10,750.0",38.59M,0.87%,4471.07,1492.75,25840.543196544277
2022-02-14,11550.0,"11,550.0","11,800.0","11,550.0",11.25M,-6.85%,4401.67,1471.96,25886.860961123108
2022-02-11,12400.0,"12,500.0","13,000.0","12,350.0",12.23M,-1.98%,4418.64,1501.71,26236.573974082075
2022-02-10,12650.0,"12,450.0","12,950.0","12,300.0",15.52M,1.61%,4504.1,1506.79,26127.935205183585
2022-02-09,12450.0,"12,200.0","12,600.0","11,900.0",11.64M,2.05%,4587.2,1505.38,25765.38606911447
2022-02-08,12200.0,"11,800.0","12,300.0","11,600.0",9.47M,3.39%,4521.5,1500.99,25836.481371490285
2022-02-07,11800.0,"12,550.0","12,550.0","11,800.0",14.26M,0.00%,4483.9,1497.66,25352.6717062635
2022-01-28,11800.0,"11,800.0","12,250.0","11,800.0",38.89M,-6.72%,4431.9,1478.96,25107.97921166307
2022-01-27,12650.0,"12,900.0","13,300.0","12,650.0",8.09M,0.00%,4326.5,1470.76,25386.32046436285
2022-01-26,12650.0,"11,650.0","12,650.0","11,100.0",31.96M,6.75%,4349.9,1481.58,25618.916846652268
2022-01-25,11850.0,"12,000.0","12,500.0","11,850.0",37.25M,-6.69%,4356.4,1479.58,25561.503509719223
2022-01-24,12700.0,"13,600.0","13,600.0","12,700.0",31.14M,-6.96%,4410.1,1439.71,25555.03698704104
2022-01-21,13650.0,"13,550.0","14,200.0","13,300.0",15.44M,1.87%,4397.9,1472.89,27166.367440604758
2022-01-20,13400.0,"13,500.0","14,250.0","12,950.0",31.63M,-3.60%,4482.7,1465.3,27044.438174946008
2022-01-19,13900.0,"15,200.0","15,300.0","13,900.0",24.80M,-6.71%,4532.8,1442.79,26992.148218142556
2022-01-18,14900.0,"15,300.0","15,750.0","14,600.0",21.90M,-4.79%,4577.1,1438.94,27029.90523758099
2022-01-17,15650.0,"15,950.0","15,950.0","14,800.0",44.24M,4.68%,4662.9,1452.84,27313.14362850972
2022-01-14,14950.0,"13,200.0","14,950.0","13,200.0",21.66M,6.79%,4662.9,1496.02,27664.5310475162
2022-01-13,14000.0,"14,600.0","15,100.0","13,850.0",51.22M,-5.72%,4659.0,1496.05,27527.24298056156
2022-01-12,14850.0,"15,250.0","15,750.0","14,200.0",41.42M,-2.62%,4726.4,1510.51,27409.13201943845
2022-01-11,15250.0,"15,700.0","16,200.0","15,000.0",26.73M,-0.33%,4713.1,1492.31,26993.98083153348
2022-01-10,15300.0,"14,600.0","15,300.0","14,250.0",62.24M,6.99%,4670.3,1503.71,27493.4524838013
2022-01-07,14300.0,"14,000.0","14,600.0","14,000.0",31.56M,0.70%,4677.0,1528.48,27791.66360691145
2022-01-06,14200.0,"14,200.0","14,600.0","14,000.0",23.99M,2.16%,4696.1,1528.57,27253.958693304536
2022-01-05,13900.0,"13,050.0","13,900.0","12,800.0",32.90M,6.92%,4700.6,1522.5,26854.89983801296
2022-01-04,13000.0,"13,450.0","13,750.0","12,800.0",33.64M,-2.26%,4793.5,1525.58,25986.55615550756
2021-12-31,13300.0,"14,050.0","14,250.0","13,300.0",43.16M,-6.67%,4766.2,1498.28,25388.895788336937
2021-12-30,14250.0,"14,550.0","15,100.0","14,000.0",16.19M,-1.38%,4778.7,1485.97,25673.52942764579
2021-12-29,14450.0,"13,750.0","14,450.0","13,550.0",30.45M,6.64%,4793.1,1485.82,25533.63309935205
2021-12-28,13550.0,"14,450.0","14,800.0","13,550.0",49.66M,-6.55%,4786.4,1494.39,25747.19951403888
2021-12-27,14500.0,"14,200.0","14,700.0","13,800.0",24.04M,2.11%,4791.2,1488.88,25774.05129589633
2021-12-24,14200.0,"15,000.0","15,350.0","14,000.0",29.46M,-4.70%,4725.8,1477.03,25527.292926565875
2021-12-23,14900.0,"14,450.0","15,350.0","13,900.0",45.36M,2.76%,4725.8,1456.96,25512.372840172786
2021-12-22,14500.0,"14,000.0","14,550.0","13,800.0",27.61M,6.62%,4696.6,1477.67,25899.147408207344
2021-12-21,13600.0,"13,000.0","13,600.0","12,750.0",30.25M,6.67%,4649.2,1478.74,25955.21976241901
2021-12-20,12750.0,"11,500.0","12,750.0","11,450.0",48.86M,4.94%,4568.0,1477.33,25551.508639308857
2021-12-17,12150.0,"13,100.0","13,800.0","12,150.0",34.73M,-6.90%,4620.6,1479.79,25655.50998920087
2021-12-16,13050.0,"12,100.0","13,050.0","11,800.0",26.52M,6.97%,4668.7,1476.61,26040.71247300216
2021-12-15,12200.0,"12,000.0","12,750.0","11,550.0",38.32M,1.67%,4709.9,1475.5,25385.113390928727
2021-12-14,12000.0,"11,800.0","12,000.0","11,350.0",57.95M,6.67%,4634.1,1476.02,25235.28914686825
2021-12-13,11250.0,"10,900.0","11,250.0","10,550.0",16.54M,6.64%,4669.0,1476.21,24837.072084233263
2021-12-10,10550.0,"10,000.0","10,800.0","9,880.0",30.82M,3.43%,4712.0,1463.54,24387.46274298056
2021-12-09,10200.0,"9,700.0","10,550.0","9,650.0",48.78M,3.34%,4667.4,1467.98,23720.974352051835
2021-12-08,9870.0,"9,800.0","9,870.0","9,600.0",38.30M,6.93%,4701.2,1452.87,23102.01214902808
2021-12-07,9230.0,"8,780.0","9,230.0","8,660.0",36.51M,6.95%,4686.8,1446.77,22566.02456803456
2021-12-06,8630.0,"9,000.0","9,050.0","8,500.0",27.81M,-1.93%,4591.7,1413.58,21830.79589632829
2021-12-03,8800.0,"8,600.0","9,200.0","8,280.0",38.15M,0.00%,4538.4,1443.32,22403.306425485964
2021-12-02,8800.0,"8,780.0","9,150.0","8,710.0",24.74M,1.15%,4577.1,1482.05,23095.77861771058
2021-12-01,8700.0,"8,300.0","8,750.0","8,250.0",31.90M,5.71%,4513.0,1485.19,22946.43601511879
2021-11-30,8230.0,"8,230.0","8,230.0","8,000.0",39.20M,6.88%,4567.0,1478.44,22836.78725701944
2021-11-29,7700.0,"6,900.0","7,700.0","6,900.0",18.01M,6.94%,4655.3,1484.84,22838.303725701942
2021-11-26,7200.0,"7,780.0","7,780.0","7,190.0",19.83M,-4.00%,4594.6,1493.03,22328.686555075597
2021-11-25,7500.0,"7,000.0","7,500.0","6,700.0",24.16M,6.23%,4701.5,1500.81,22363.39524838013
2021-11-24,7060.0,"7,340.0","7,590.0","7,000.0",17.66M,-1.26%,4701.5,1488.87,22324.17440604752
2021-11-23,7150.0,"6,930.0","7,320.0","6,930.0",35.57M,-4.03%,4690.7,1463.63,21736.13687904968
2021-11-22,7450.0,"7,800.0","7,980.0","7,450.0",39.90M,-6.99%,4682.9,1447.25,20849.03374730021
2021-11-19,8010.0,"8,700.0","8,850.0","8,010.0",36.24M,-6.97%,4698.0,1452.35,21318.423866090718
2021-11-18,8610.0,"8,200.0","8,690.0","8,110.0",26.43M,5.00%,4704.5,1469.83,21867.72678185745
2021-11-17,8200.0,"8,140.0","8,500.0","7,990.0",30.65M,-0.97%,4688.7,1475.85,21571.45113390929
2021-11-16,8280.0,"8,000.0","8,620.0","7,700.0",36.39M,1.60%,4700.9,1466.45,21518.5002699784
2021-11-15,8150.0,"7,980.0","8,150.0","7,700.0",34.54M,6.96%,4682.8,1476.57,21625.788606911447
2021-11-12,7620.0,"7,010.0","7,620.0","7,010.0",42.28M,6.87%,4682.9,1473.37,21733.478131749464
2021-11-11,7130.0,"6,690.0","7,160.0","6,560.0",38.79M,6.42%,4649.3,1462.35,21523.8752699784
2021-11-10,6700.0,"6,560.0","6,890.0","6,450.0",26.08M,2.13%,4646.7,1465.02,21331.94519438445
2021-11-09,6560.0,"6,530.0","6,560.0","6,220.0",45.01M,6.84%,4685.2,1461.5,20707.791576673862
2021-11-08,6140.0,"6,140.0","6,140.0","6,000.0",23.88M,6.97%,4701.7,1467.57,20475.860151187902
2021-11-05,5740.0,"5,500.0","5,740.0","5,480.0",33.02M,6.89%,4697.5,1456.51,20005.433315334776
2021-11-04,5370.0,"5,350.0","5,450.0","5,250.0",12.48M,0.19%,4680.1,1448.34,19129.325323974084
2021-11-03,5360.0,"5,640.0","5,650.0","5,350.0",20.02M,-3.60%,4660.6,1444.3,18907.891198704107
2021-11-02,5560.0,"5,700.0","5,750.0","5,550.0",25.67M,0.91%,4630.6,1452.46,19337.53833693305
2021-11-01,5510.0,"5,400.0","5,510.0","5,330.0",29.93M,6.99%,4613.7,1438.97,19130.32640388769
2021-10-29,5150.0,"5,240.0","5,240.0","5,140.0",9.10M,-0.19%,4605.4,1444.27,19095.261069114476
2021-10-28,5160.0,"5,050.0","5,270.0","5,050.0",20.26M,2.38%,4596.4,1438.01,19104.166846652268
2021-10-27,5040.0,"5,050.0","5,060.0","5,020.0",9.48M,0.20%,4551.7,1423.02,18889.89308855292
2021-10-26,5030.0,"5,060.0","5,080.0","5,020.0",7.72M,-0.40%,4574.8,1391.63,18833.89254859611
2021-10-25,5050.0,"5,060.0","5,080.0","5,040.0",12.02M,0.00%,4566.5,1385.4,18653.449514038875
2021-10-22,5050.0,"5,080.0","5,120.0","5,040.0",6.20M,-0.59%,4544.9,1389.24,18546.84800215983
2021-10-21,5080.0,"5,060.0","5,150.0","5,040.0",7.12M,0.79%,4549.8,1384.77,18474.52321814255
2021-10-20,5040.0,"5,040.0","5,080.0","5,020.0",6.18M,0.00%,4536.2,1393.8,18398.41036717063
2021-10-19,5040.0,"5,070.0","5,100.0","5,040.0",4.81M,-0.59%,4519.6,1395.33,18335.56047516199
2021-10-18,5070.0,"5,160.0","5,160.0","5,070.0",2.86M,-0.59%,4486.5,1395.53,18521.86204103672
2021-10-15,5100.0,"5,200.0","5,240.0","5,080.0",3.93M,-1.92%,4471.4,1392.7,18661.3752699784
2021-10-14,5200.0,"5,030.0","5,280.0","5,030.0",13.60M,3.17%,4438.3,1391.85,18590.469492440607
2021-10-13,5040.0,"5,010.0","5,070.0","5,010.0",4.71M,0.40%,4363.8,1391.91,18303.248920086397
2021-10-12,5020.0,"5,040.0","5,080.0","5,000.0",5.80M,-0.40%,4350.6,1394.8,18301.07019438445
2021-10-11,5040.0,"5,120.0","5,130.0","5,040.0",6.59M,-0.98%,4361.2,1394.09,18355.78671706264
2021-10-08,5090.0,"5,050.0","5,200.0","5,040.0",4.82M,0.99%,4391.3,1372.73,18571.968952483803
2021-10-07,5040.0,"5,040.0","5,080.0","5,030.0",3.99M,0.20%,4399.8,1365.99,18657.344222462205
2021-10-06,5030.0,"5,000.0","5,100.0","5,000.0",5.93M,0.40%,4363.6,1362.82,18266.686825054
2021-10-05,5010.0,"5,030.0","5,040.0","4,990.0",2.70M,0.20%,4345.7,1354.63,18125.010259179267
2021-10-04,5000.0,"5,010.0","5,060.0","4,980.0",3.23M,0.00%,4300.5,1339.54,18169.375809935205
2021-10-01,5000.0,"5,020.0","5,090.0","5,000.0",3.52M,-1.19%,4357.0,1334.89,17686.54076673866
2021-09-30,5060.0,"5,080.0","5,130.0","5,050.0",3.29M,-0.20%,4307.5,1342.06,17926.519708423326
2021-09-29,5070.0,"5,090.0","5,160.0","5,020.0",4.80M,0.20%,4359.5,1339.21,17908.18601511879
2021-09-28,5060.0,"4,970.0","5,090.0","4,970.0",4.07M,1.00%,4352.6,1339.31,17822.63093952484
2021-09-27,5010.0,"5,210.0","5,220.0","5,010.0",7.77M,-4.39%,4443.1,1324.99,17625.394978401728
2021-09-24,5240.0,"5,310.0","5,340.0","5,220.0",3.78M,0.00%,4455.5,1351.17,18352.556695464365
2021-09-23,5240.0,"5,600.0","5,640.0","5,200.0",10.40M,-4.38%,4449.0,1352.76,18581.57181425486
2021-09-22,5480.0,"5,200.0","5,480.0","5,200.0",20.85M,6.82%,4395.6,1350.68,18712.99298056156
2021-09-21,5130.0,"5,100.0","5,180.0","5,070.0",4.17M,-1.35%,4354.2,1339.84,18530.653887688983
2021-09-20,5200.0,"5,200.0","5,330.0","5,130.0",7.55M,0.97%,4357.7,1350.48,18799.125809935205
2021-09-17,5150.0,"5,000.0","5,290.0","5,000.0",7.02M,3.00%,4433.0,1352.64,18843.15226781857
2021-09-16,5000.0,"5,000.0","5,020.0","4,970.0",3.23M,-0.20%,4473.8,1345.87,18440.715982721384
2021-09-15,5010.0,"5,020.0","5,040.0","4,990.0",2.72M,0.00%,4480.7,1345.83,18515.491360691143
2021-09-14,5010.0,"5,080.0","5,090.0","5,000.0",2.16M,-1.76%,4443.1,1339.7,18259.95707343413
2021-09-13,5100.0,"4,990.0","5,100.0","4,950.0",6.18M,2.41%,4468.7,1341.43,18362.61852051836
2021-09-10,4980.0,"4,950.0","5,050.0","4,940.0",3.30M,-1.78%,4458.6,1345.31,18589.788066954647
2021-09-09,5070.0,"5,020.0","5,070.0","4,950.0",3.15M,0.60%,4493.3,1343.98,18314.866360691147
2021-09-08,5040.0,"5,070.0","5,090.0","4,960.0",2.63M,-1.18%,4514.1,1333.61,18210.89497840173
2021-09-07,5100.0,"5,200.0","5,210.0","5,050.0",2.36M,-1.54%,4520.0,1341.9,18330.20113390929
2021-09-06,5180.0,"5,130.0","5,260.0","5,080.0",3.92M,0.97%,4535.4,1346.39,18510.003779697625
2021-09-01,5130.0,"5,100.0","5,200.0","5,070.0",2.25M,0.59%,4524.1,1334.65,18611.629049676027
2021-08-31,5100.0,"5,050.0","5,180.0","5,030.0",2.46M,0.99%,4522.7,1331.47,18408.58288336933
2021-08-30,5050.0,"5,050.0","5,080.0","5,020.0",2.37M,0.00%,4528.8,1328.14,18581.5620950324
2021-08-27,5050.0,"5,030.0","5,050.0","4,990.0",2.40M,0.60%,4509.4,1313.2,17990.13255939525
2021-08-26,5020.0,"5,020.0","5,090.0","4,980.0",1.78M,0.40%,4470.0,1301.12,17679.132019438446
2021-08-25,5000.0,"5,000.0","5,030.0","4,970.0",1.59M,0.00%,4496.2,1309.55,17683.7502699784
2021-08-24,5000.0,"5,000.0","5,110.0","4,970.0",1.96M,0.00%,4486.2,1298.74,17396.41387688985
2021-08-23,5000.0,"5,050.0","5,110.0","4,950.0",2.38M,-2.15%,4479.5,1298.86,17557.36906047516
2021-08-20,5110.0,"5,110.0","5,150.0","4,950.0",5.32M,0.00%,4441.7,1329.43,17998.84044276458
2021-08-19,5110.0,"5,230.0","5,250.0","5,110.0",3.90M,-2.67%,4405.8,1374.85,18581.98191144709
2021-08-18,5250.0,"5,250.0","5,350.0","5,230.0",2.03M,-0.38%,4400.3,1360.94,18373.51052915767
2021-08-17,5270.0,"5,160.0","5,300.0","5,160.0",4.44M,2.13%,4448.1,1363.09,18349.44573434125
2021-08-16,5160.0,"5,200.0","5,250.0","5,120.0",4.07M,-0.77%,4479.7,1370.96,18546.9219762419
2021-08-13,5200.0,"5,250.0","5,320.0","5,100.0",2.47M,-0.95%,4468.0,1357.05,18362.71463282937
2021-08-12,5250.0,"5,320.0","5,360.0","5,250.0",3.07M,-2.05%,4460.8,1353.05,18032.38930885529
2021-08-11,5360.0,"5,350.0","5,400.0","5,350.0",3.12M,-0.56%,4447.7,1357.79,17820.132289416848
2021-08-10,5390.0,"5,400.0","5,410.0","5,350.0",4.44M,-0.19%,4436.8,1362.43,17963.811825053996
2021-08-09,5400.0,"5,390.0","5,450.0","5,310.0",3.37M,-0.92%,4432.4,1359.86,17802.774028077754
2021-08-06,5450.0,"5,500.0","5,600.0","5,370.0",4.26M,-0.18%,4436.5,1341.45,17469.36231101512
2021-08-05,5460.0,"5,290.0","5,480.0","5,200.0",4.54M,6.02%,4429.1,1345.55,17146.9686825054
2021-08-04,5150.0,"5,110.0","5,300.0","5,090.0",4.02M,1.18%,4402.7,1334.74,16874.611771058317
2021-08-03,5090.0,"5,050.0","5,120.0","5,040.0",2.49M,0.99%,4423.1,1332.44,16905.258639308857
2021-08-02,5040.0,"5,010.0","5,150.0","4,990.0",3.18M,0.60%,4387.2,1314.22,17062.550755939526
2021-07-30,5010.0,"5,040.0","5,050.0","5,000.0",1.96M,-0.60%,4395.3,1310.05,17071.346112311017
2021-07-29,5040.0,"4,990.0","5,070.0","4,970.0",2.71M,0.80%,4419.1,1293.6,17155.49406047516
2021-07-28,5000.0,"5,070.0","5,140.0","4,980.0",2.52M,0.00%,4400.6,1277.07,17191.011879049678
2021-07-27,5000.0,"5,000.0","5,080.0","4,850.0",3.47M,4.60%,4401.5,1276.93,17142.22840172786
2021-07-26,4780.0,"4,560.0","4,900.0","4,560.0",9.90M,-2.45%,4422.3,1272.71,16949.93304535637
2021-07-23,4900.0,"5,050.0","5,050.0","4,900.0",1.15M,-2.97%,4411.8,1268.83,16561.315064794817
2021-07-22,5050.0,"4,940.0","5,100.0","4,870.0",1.95M,2.02%,4367.5,1293.67,16559.268898488124
2021-07-21,4950.0,"4,960.0","4,990.0","4,880.0",1.07M,-0.20%,4358.7,1270.79,16158.234611231104
2021-07-20,4960.0,"4,850.0","4,960.0","4,790.0",1.23M,1.02%,4323.1,1273.29,16247.020518358531
2021-07-19,4910.0,"4,950.0","5,000.0","4,780.0",2.62M,-3.54%,4258.5,1243.51,16028.514308855292
2021-07-16,5090.0,"5,110.0","5,150.0","5,060.0",1.75M,-0.39%,4327.2,1299.31,16683.381749460044
2021-07-15,5110.0,"5,050.0","5,160.0","5,000.0",928.70K,0.20%,4360.0,1293.92,16563.37796976242
